16
12
11
13
13
12
15
13
15
13
16
9
12
15
15
15
13
12
13
10
15
16
15
11
14
14
12
13
10
10
11
11
13
10
13
15
11
14
14
12
11
15
11
13
13
12
10
12
15
17
14
13
13
10
16
16
12
16
15
12
12
11
14
14
13
14
11
11
12
13
11
12
9
12
13
15
15
13
16
15
11
15
9
13
12
11
13
13
12
14
14
11
8
12
11
11
10
12
14
8
